,0,1,2,3,4,5,6,7,8,9,10,11
4112,431030,Lounge - Parking,,Being Local lounge visit Fuel & Parking charges for the month of Aug-24,Local lounge visit Parking charges Aug-24,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4113,431010,Power & ElectricityLounge,,Being APR utility charges  for the month of Jul-24 Inv no APRV2425136 26.08.24,power charges for the month of Jul-24,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Vertical Cost,Other Infra Cost
4114,431024,Lounge - DG,,Being APR utility charges  for the month of Jul-24 Inv no APRV2425136 26.08.24,DG charges for the month of Jul-24,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost
4115,431025,Lounge - Water,,Being APR utility charges  for the month of Jul-24 Inv no APRV2425136 26.08.24,water charges for the month of Jul-24,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost
4116,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 328433 : BEL ROAD : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4117,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 783640 : BHARTIYA CITY MALL : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4118,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 1052 : INDIRANAGAR : , OLA  :     : -  offline Delivery Refund",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4119,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 400169 : JAYANAGAR : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4120,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 400156 : KAMMANNAHALLI : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4121,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 588012 : LAVELLE ROAD : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4122,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 70012 : NEW KORAMANGALA : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4123,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 439076 : NEW KORAMANGALA (T A) : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4124,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 95311 : VEGACITY  : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4125,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 485215 : WHITEFIELD NEW : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4126,431038,Order Processing - E Commerce,,"being In the month of July 2024 Commission v/s SOA Difference is due to net off customer_compensation booked as per zomato dashboard SOA, hence differential customer_compensation booked as per mallika SOA for july 2024 & Kammanahalli Missing Order ID TCS & TDS accounted",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Vertical Cost,Other Expenses
4127,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 457112 : REBAL - BASAVESHWARA NAGAR : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4128,441017,Fuel Charges_x000D_,,Being FUel & Cab expenses reimbursment for the month of Aug-24,Aug-24 Local travel fuel expenses,Expenses,Corporate Costs,Corporate Costs,Transport and Conveyance,Transport and Conveyance,Corporate Cost,Other Corporate Cost
4129,441016,Conveyance Charges_x000D_,,Being FUel & Cab expenses reimbursment for the month of Aug-24,Cab charges for Aiport travel for Pune visit,Expenses,Direct Vertical Costs,Lounge Costs,Transport and Conveyance,Transport and Conveyance,Verical Cost,Other Corporate Cost
4130,451044,Consultancy Services - Finance,,Being consultancy charges for Fair Valuation of Shares of the compnay as on 25.07.25 Inv no VAL022 02.08.24 TDS DD 10% on Rs 25000/-,,Expenses,Corporate Costs,Corporate Costs,Professional Fees,Professional Fees,Corporate Cost,Other Corporate Cost
4131,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 352903 : REBAL - MARATHAHALLI  : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4132,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 485213 : REBAL -  YELAHANAKA : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4133,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 307540 : LOYAL - HSR : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4134,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 519529 : LOYAL - J.P. NAGAR : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4135,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 557422 : LOYAL - MAHADEVPURA : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4136,431036,Order Cancelation - E Commerce,,"Adjustment for the period  : 18-24 AUG : LOUNGE  : 546546 : LOYAL - SARJAPURA : , OLA  :",,Expenses,Corporate Costs,Corporate Costs,Office Expenses,Office Expenses,Corporate Cost,Other Expenses
4137,441004,Freight Outwards - Courier,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Xpress Bees(Busy Bees),,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4138,441003,Freight Outwards - Transportation,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of South Cold Chain Solutions,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4139,411002,RM - Freight Inward  @ 18%,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of South Cold Chain Solutions,,Expenses,Purchases - RM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
4140,411002,RM - Freight Inward  @ 18%,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Blue Dart,,Expenses,Purchases - RM - Freight,Production Costs - Direct,Factory - Freight Inwards,Factory Supplies,Factory Cost,Other  Factory Overheads
4141,441004,Freight Outwards - Courier,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Blue Dart,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4142,441004,Freight Outwards - Courier,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Blue Dart,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4143,441004,Freight Outwards - Courier,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Cargos Stop,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4144,441003,Freight Outwards - Transportation,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Afroz Khan,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4145,441003,Freight Outwards - Transportation,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Manjunatha B,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4146,441004,Freight Outwards - Courier,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Critical Log,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4147,441003,Freight Outwards - Transportation,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Raghavendra Transport,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4148,441003,Freight Outwards - Transportation,PROVISION FOR EXPENSES,Reversal of Freight provision for the month of July 24 of Everest Fleet,,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4149,451040,Consultancy General  - RCM,PROVISION FOR EXPENSES,Reversal of business consultancy service charges for the month of July 24 of Avinash (Aviate Group Mauritius Ltd),,Expenses,Corporate Costs,Corporate Costs,Professional Fees,Professional Fees,Corporate Cost,Other Corporate Cost
4150,451040,Consultancy General  - RCM,PROVISION FOR EXPENSES,Reversal of business consultancy service charges for the month of July 24 of Vimal Prashaant Seeboruth,,Expenses,Corporate Costs,Corporate Costs,Professional Fees,Professional Fees,Corporate Cost,Other Corporate Cost
4151,451065,Software License Fees,PROVISION FOR EXPENSES,Reversal provision of AWS charges of ERP Software for the month of July 24,,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Licences & Regn,Verical Cost,Other Infra Cost
4152,441003,Freight Outwards - Transportation,,Being petty cash expenses for the month of Aug-24 Vegacity,Porter for stock transfer,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4153,431021,Misc expenses - Lounge Exp,,Being petty cash expenses for the month of Aug-24 Vegacity,Change Commission,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4154,431030,Lounge - Parking,,Being petty cash expenses for the month of Aug-24 Vegacity,Lounge parking,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4155,441003,Freight Outwards - Transportation,,Being petty cash expenses for the month of Aug-24 Forum,Porter for stock transfer,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4156,431008,Purchases - Kitchen supplies - Lounge,,Being petty cash expenses for the month of Aug-24 Forum,Milk,,,,,,,
4157,431021,Misc expenses - Lounge Exp,,Being petty cash expenses for the month of Aug-24 Forum,Change Commission,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4158,431030,Lounge - Parking,,Being petty cash expenses for the month of Aug-24 Forum,Lounge Parking,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4159,441003,Freight Outwards - Transportation,,Being petty cash expenses for the month of Aug-24 BEL Road,Porter for stock transfer,Expenses,Selling & Dist Cost,Selling & Dist Cost,Frieght & Delivery,Frieght & Delivery,Vertical Cost,Freight & Delivery
4160,431016,Internet  - Lounge@18%,,Being petty cash expenses for the month of Aug-24 BEL Road,Internt,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Phone & Internet,Verical Cost,Other Infra Cost
4161,431008,Purchases - Kitchen supplies - Lounge,,Being petty cash expenses for the month of Aug-24 BEL Road,Vegitable & Milk,,,,,,,
4162,431024,Lounge - DG,,Being petty cash expenses for the month of Aug-24 BEL Road,Diesel for DG,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,"Lounge - Electricity, DG, Water",Verical Cost,Other Infra Cost
4163,431021,Misc expenses - Lounge Exp,,Being petty cash expenses for the month of Aug-24 BEL Road,"Police, Change commission, Transgender.",Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Other Exp,Verical Cost,Other Infra Cost
4164,431028,Lounge - Staffwelfare,,Being petty cash expenses for the month of Aug-24 BEL Road,Uniform washing charges,Expenses,Direct Vertical Costs,Lounge Costs,Store - Staff Welfare,Store - Staff Welfare,Verical Cost,Other Expenses
4165,431015,Telephone  - Lounge,,Being petty cash expenses for the month of Aug-24 BEL Road,Battery & Charger for mobile,Expenses,Direct Vertical Costs,Lounge Costs,Store - Infra Costs,Lounge - Phone & Internet,Vertical Cost,Other Infra Cost
4166,321003,Other Misc Income 5%,Smoor Lounge - IndiraNagar,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4167,321003,Other Misc Income 5%,Smoor Lounge - Jayanagar,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4168,321003,Other Misc Income 5%,Smoor Lounge - Lavelle Road,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4169,321003,Other Misc Income 5%,Smoor Lounge - Whitefield (New),0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4170,321003,Other Misc Income 5%,Smoor Lounge - New Koramangala,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4171,321003,Other Misc Income 5%,Smoor Lounge - APR,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4172,321003,Other Misc Income 5%,Smoor Lounge - Kammanahalli,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4173,321003,Other Misc Income 5%,Smoor Lounge - Sadashivanagar,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4174,321003,Other Misc Income 5%,Smoor Lounge - Bel Road,0,,Income,Misc Income,Other Income,Misc Income,Other Income,Other Income,Other Income
4175,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Bhartiya City Mall,0,,,,,,,,
4176,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Ecity Hub,0,,,,,,,,
4177,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - HSR Hub,0,,,,,,,,
4178,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - IndiraNagar,0,,,,,,,,
4179,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Jayanagar,0,,,,,,,,
4180,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Lavelle Road,0,,,,,,,,
4181,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Mahadevpura,0,,,,,,,,
4182,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - New Koramangala,0,,,,,,,,
4183,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Orion,0,,,,,,,,
4184,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Uttarahalli,0,,,,,,,,
4185,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - 1MG Cafe,0,,,,,,,,
4186,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Basaveshwara Nagar,0,,,,,,,,
4187,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Bel Road,0,,,,,,,,
4188,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Forum Mall,0,,,,,,,,
4189,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - JP Nagar,0,,,,,,,,
4190,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Kadugodi CK,0,,,,,,,,
4191,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Kammanahalli,0,,,,,,,,
4192,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Marathahalli,0,,,,,,,,
4193,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Prestige shanti Niketan,0,,,,,,,,
4194,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Sarjapura,0,,,,,,,,
4195,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Whitefield (New),0,,,,,,,,
4196,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - RT Nagar,0,,,,,,,,
4197,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Sadashivanagar,0,,,,,,,,
4198,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Yelahanka,0,,,,,,,,
4199,Packaging Charges - 18%,Packaging Charges - 18%,Smoor Lounge - Hesaraghatta CK,0,,,,,,,,
